user_id,activity_type,activity_energy_level,current_energy_level,predicted_score
user_012444,community,33.9,0.0,37.0
user_012444,music,90.7,37.0,64.1
user_012444,journal,20.6,64.1,46.9
user_012444,community,71.4,46.9,55.8
user_012444,mood,89.8,55.8,65.9
user_012444,journal,14.3,65.9,42.5
user_012445,music,96.2,0.0,92.8
user_012445,music,66.2,92.8,90.8
user_012445,journal,90.6,90.8,95.5
user_012445,music,47.0,95.5,75.5
user_012445,journal,16.6,75.5,54.4
user_012445,mood,43.1,54.4,47.6
user_012445,meditation,80.6,47.6,67.0
user_012445,journal,81.7,67.0,74.6
user_012446,community,51.5,0.0,53.1
user_012446,journal,1.2,53.1,37.7
user_012446,music,81.4,37.7,50.5
user_012446,mood,71.8,50.5,56.8
user_012446,community,39.5,56.8,48.0
user_012446,mood,32.7,48.0,45.0
user_012446,meditation,82.9,45.0,58.5
user_012446,journal,40.4,58.5,52.9
user_012447,journal,87.7,0.0,86.3
user_012447,journal,91.4,86.3,90.0
user_012447,music,33.9,90.0,66.6
user_012447,music,98.2,66.6,82.1
user_012447,music,70.1,82.1,72.8
user_012447,mood,89.8,72.8,77.7
user_012447,journal,87.4,77.7,85.4
user_012448,community,18.2,0.0,13.8
user_012448,journal,23.6,13.8,21.7
user_012448,music,55.4,21.7,36.9
user_012448,mood,0.4,36.9,28.4
user_012448,meditation,60.9,28.4,42.4
user_012448,journal,93.8,42.4,69.8
user_012449,community,41.6,0.0,40.6
user_012449,mood,34.1,40.6,40.5
user_012449,journal,9.0,40.5,33.3
user_012449,meditation,12.3,33.3,24.8
user_012449,music,44.3,24.8,38.2
user_012449,community,95.1,38.2,63.0
user_012449,mood,7.7,63.0,43.1
user_012450,journal,74.6,0.0,73.7
user_012450,journal,68.6,73.7,74.4
user_012450,music,76.0,74.4,78.1
user_012450,journal,24.0,78.1,58.2
user_012451,journal,82.1,0.0,77.7
user_012451,music,71.8,77.7,77.0
user_012451,community,58.3,77.0,77.2
user_012451,community,43.9,77.2,69.6
user_012451,music,86.2,69.6,79.3
user_012451,community,50.0,79.3,68.2
user_012451,journal,87.0,68.2,80.2
user_012452,meditation,87.9,0.0,88.6
user_012452,music,73.1,88.6,87.4
user_012452,mood,58.3,87.4,77.8
user_012452,mood,8.1,77.8,52.2
user_012452,meditation,92.1,52.2,68.0
user_012452,music,69.6,68.0,71.9
user_012452,music,11.5,71.9,48.8
user_012452,meditation,25.9,48.8,39.4
user_012452,journal,34.0,39.4,45.4
user_012453,community,40.3,0.0,39.5
user_012453,music,46.0,39.5,48.4
user_012453,music,98.1,48.4,69.5
user_012453,music,84.1,69.5,78.8
user_012453,community,70.7,78.8,77.0
user_012453,music,62.6,77.0,72.2
user_012453,community,4.9,72.2,49.0
user_012454,journal,45.2,0.0,45.6
user_012454,meditation,65.0,45.6,56.9
user_012454,mood,75.6,56.9,68.1
user_012454,meditation,37.2,68.1,57.6
user_012454,meditation,42.4,57.6,53.5
user_012454,journal,72.1,53.5,62.9
user_012455,mood,95.7,0.0,95.7
user_012455,meditation,62.1,95.7,84.3
user_012455,community,92.2,84.3,92.5
user_012455,community,69.3,92.5,85.0
user_012455,music,35.3,85.0,65.3
user_012455,community,53.6,65.3,62.8
user_012455,music,97.2,62.8,77.4
user_012455,community,46.4,77.4,66.6
user_012456,community,24.7,0.0,27.1
user_012456,meditation,61.0,27.1,43.6
user_012456,music,36.6,43.6,44.0
user_012456,meditation,57.7,44.0,57.1
user_012457,music,60.1,0.0,61.8
user_012457,mood,79.4,61.8,72.3
user_012457,community,53.6,72.3,71.7
user_012457,community,87.5,71.7,78.1
user_012457,meditation,1.0,78.1,50.8
user_012458,music,50.6,0.0,49.7
user_012458,meditation,59.4,49.7,61.6
user_012458,community,20.4,61.6,45.0
user_012458,meditation,65.6,45.0,55.4
user_012459,journal,69.2,0.0,69.6
user_012459,music,75.2,69.6,73.9
user_012459,journal,31.0,73.9,61.0
user_012459,meditation,43.0,61.0,60.1
user_012459,community,43.1,60.1,55.2
user_012459,music,9.8,55.2,36.7
user_012459,journal,96.0,36.7,63.5
user_012460,meditation,68.3,0.0,71.1
user_012460,mood,28.7,71.1,52.3
user_012460,music,72.0,52.3,63.1
user_012460,journal,78.6,63.1,69.1
user_012460,community,86.0,69.1,84.2
user_012461,journal,69.2,0.0,66.6
user_012461,mood,84.0,66.6,74.2
user_012461,music,27.9,74.2,56.8
user_012461,journal,41.6,56.8,52.2
user_012462,mood,95.2,0.0,95.8
user_012462,meditation,81.2,95.8,92.9
user_012462,journal,23.3,92.9,66.1
user_012462,journal,45.1,66.1,58.5
user_012462,music,93.5,58.5,74.7
user_012463,meditation,39.1,0.0,40.3
user_012463,community,99.6,40.3,70.4
user_012463,meditation,73.0,70.4,73.6
user_012463,mood,58.8,73.6,66.0
user_012463,meditation,54.8,66.0,63.8
user_012463,meditation,12.7,63.8,48.1
user_012463,mood,16.0,48.1,35.8
user_012464,music,48.4,0.0,48.0
user_012464,mood,66.2,48.0,56.3
user_012464,music,76.9,56.3,63.8
user_012464,mood,57.1,63.8,64.2
user_012464,community,70.8,64.2,67.6
user_012464,journal,26.5,67.6,53.0
user_012464,music,96.3,53.0,70.7
user_012464,journal,70.7,70.7,71.8
user_012464,music,22.9,71.8,50.4
user_012465,meditation,0.0,0.0,0.0
user_012465,meditation,51.9,0.0,27.3
user_012465,music,8.8,27.3,17.4
user_012465,mood,33.9,17.4,26.4
user_012465,meditation,97.3,26.4,61.1
user_012465,mood,2.2,61.1,36.0
user_012465,community,53.8,36.0,51.4
user_012466,community,69.3,0.0,66.9
user_012466,meditation,18.4,66.9,52.8
user_012466,journal,80.3,52.8,64.1
user_012466,meditation,52.7,64.1,60.7
user_012466,journal,68.5,60.7,63.6
user_012466,journal,96.8,63.6,80.1
user_012466,music,12.7,80.1,52.6
user_012467,music,14.7,0.0,15.4
user_012467,music,15.7,15.4,16.6
user_012467,meditation,43.7,16.6,26.7
user_012467,meditation,93.9,26.7,62.7
user_012467,community,21.9,62.7,48.7
user_012467,music,23.1,48.7,34.0
user_012467,mood,68.0,34.0,44.6
user_012468,journal,39.1,0.0,38.1
user_012468,journal,12.2,38.1,28.2
user_012468,meditation,93.5,28.2,53.3
user_012468,community,55.7,53.3,54.3
user_012468,music,59.4,54.3,56.2
user_012468,community,84.2,56.2,63.6
user_012469,community,3.5,0.0,5.1
user_012469,community,21.2,5.1,16.4
user_012469,mood,94.4,16.4,52.6
user_012469,music,34.2,52.6,47.0
user_012469,meditation,82.0,47.0,62.9
user_012470,mood,75.0,0.0,75.4
user_012470,meditation,84.4,75.4,82.6
user_012470,music,53.3,82.6,69.9
user_012470,meditation,62.8,69.9,76.7
user_012470,music,34.3,76.7,63.2
user_012470,mood,65.9,63.2,69.9
user_012470,community,79.1,69.9,72.1
user_012470,meditation,55.1,72.1,71.9
user_012470,music,13.5,71.9,50.8
user_012471,journal,52.5,0.0,52.4
user_012471,community,43.1,52.4,48.9
user_012471,community,55.6,48.9,54.1
user_012471,meditation,65.6,54.1,62.7
user_012472,mood,29.1,0.0,27.8
user_012472,journal,33.6,27.8,36.6
user_012472,community,71.1,36.6,51.5
user_012472,meditation,32.1,51.5,47.7
user_012472,mood,6.7,47.7,33.6
user_012472,music,79.3,33.6,54.8
user_012472,journal,79.7,54.8,67.9
user_012472,music,47.3,67.9,58.9
user_012473,journal,86.9,0.0,84.1
user_012473,meditation,84.4,84.1,89.3
user_012473,community,53.2,89.3,78.1
user_012473,journal,14.9,78.1,51.6
user_012473,journal,23.8,51.6,45.3
user_012473,community,44.0,45.3,47.9
user_012473,meditation,30.6,47.9,45.6
user_012474,music,83.1,0.0,80.6
user_012474,music,92.4,80.6,84.9
user_012474,journal,26.1,84.9,61.2
user_012474,music,8.9,61.2,43.0
user_012474,community,58.4,43.0,55.3
user_012474,meditation,56.0,55.3,61.8
user_012474,mood,89.7,61.8,71.9
user_012475,journal,51.3,0.0,53.6
user_012475,community,53.7,53.6,60.2
user_012475,community,5.4,60.2,45.0
user_012475,community,4.2,45.0,35.6
user_012475,meditation,84.7,35.6,55.5
user_012475,mood,24.8,55.5,46.1
user_012475,mood,68.7,46.1,55.7
user_012476,music,85.8,0.0,89.6
user_012476,community,72.4,89.6,88.2
user_012476,music,84.9,88.2,86.9
user_012476,music,33.6,86.9,70.3
user_012476,meditation,25.0,70.3,55.1
user_012476,community,81.6,55.1,70.0
user_012476,journal,53.9,70.0,66.3
user_012477,community,20.6,0.0,19.5
user_012477,mood,90.9,19.5,53.4
user_012477,meditation,44.1,53.4,55.4
user_012477,meditation,82.3,55.4,70.1
user_012477,journal,52.7,70.1,69.1
user_012477,journal,12.1,69.1,47.2
user_012477,community,3.9,47.2,32.7
user_012478,mood,59.9,0.0,60.2
user_012478,journal,27.4,60.2,52.1
user_012478,music,64.7,52.1,57.8
user_012478,mood,91.8,57.8,69.6
user_012478,mood,96.4,69.6,80.3
user_012478,community,68.2,80.3,80.3
user_012479,community,29.5,0.0,30.2
user_012479,community,97.4,30.2,63.2
user_012479,community,22.9,63.2,56.6
user_012479,music,51.2,56.6,58.1
user_012479,journal,79.7,58.1,69.5
user_012479,meditation,61.9,69.5,70.0
user_012479,mood,92.1,70.0,79.8
user_012480,meditation,77.5,0.0,76.6
user_012480,mood,96.3,76.6,82.3
user_012480,community,15.1,82.3,59.2
user_012480,journal,62.8,59.2,64.8
user_012480,music,52.3,64.8,61.5
user_012480,journal,21.8,61.5,50.8
user_012480,music,92.3,50.8,70.4
user_012480,mood,66.0,70.4,69.1
user_012481,meditation,58.4,0.0,56.7
user_012481,meditation,18.7,56.7,47.8
user_012481,journal,50.8,47.8,56.0
user_012481,community,21.0,56.0,43.1
user_012481,community,95.5,43.1,65.8
user_012481,meditation,40.7,65.8,61.3
user_012481,community,54.2,61.3,64.2
user_012481,community,68.5,64.2,65.1
user_012482,mood,53.1,0.0,53.4
user_012482,music,72.6,53.4,65.1
user_012482,meditation,67.1,65.1,71.0
user_012482,meditation,23.4,71.0,50.8
user_012482,community,14.7,50.8,43.4
user_012482,music,86.2,43.4,66.9
user_012482,mood,46.4,66.9,62.8
user_012482,mood,7.8,62.8,41.3
user_012483,journal,18.7,0.0,20.9
user_012483,meditation,74.1,20.9,40.5
user_012483,journal,61.4,40.5,50.0
user_012483,journal,56.1,50.0,59.7
user_012483,music,20.0,59.7,45.5
user_012483,meditation,50.4,45.5,50.2
user_012483,journal,84.3,50.2,68.9
user_012483,community,84.1,68.9,78.3
user_012484,journal,32.3,0.0,34.3
user_012484,journal,71.4,34.3,52.8
user_012484,community,95.0,52.8,71.5
user_012484,meditation,46.4,71.5,64.7
user_012484,meditation,44.9,64.7,59.4
user_012484,meditation,28.3,59.4,50.9
user_012484,journal,12.0,50.9,34.9
user_012484,community,47.1,34.9,41.8
user_012485,journal,97.1,0.0,99.9
user_012485,mood,23.2,99.9,72.3
user_012485,music,35.9,72.3,55.0
user_012485,meditation,68.5,55.0,65.7
user_012485,music,20.9,65.7,46.9
user_012485,journal,59.0,46.9,52.2
user_012486,community,55.7,0.0,56.5
user_012486,mood,81.9,56.5,62.8
user_012486,journal,11.9,62.8,42.6
user_012486,meditation,92.6,42.6,64.4
user_012486,music,2.9,64.4,39.9
user_012486,community,90.4,39.9,66.7
user_012486,journal,51.0,66.7,63.3
user_012487,community,88.1,0.0,87.5
user_012487,community,96.2,87.5,98.8
user_012487,journal,58.0,98.8,85.6
user_012487,mood,56.0,85.6,69.3
user_012488,mood,11.9,0.0,10.9
user_012488,community,23.7,10.9,19.9
user_012488,music,29.4,19.9,28.2
user_012488,music,42.1,28.2,37.5
user_012488,journal,99.9,37.5,62.6
user_012489,meditation,60.4,0.0,60.0
user_012489,community,67.8,60.0,63.0
user_012489,music,8.8,63.0,39.2
user_012489,music,64.6,39.2,54.1
user_012489,community,46.1,54.1,58.7
user_012489,music,46.9,58.7,57.4
user_012489,journal,82.7,57.4,70.1
user_012489,community,98.2,70.1,83.1
user_012490,music,63.1,0.0,66.3
user_012490,mood,48.7,66.3,61.5
user_012490,meditation,87.6,61.5,75.8
user_012490,community,32.8,75.8,64.0
user_012490,music,43.4,64.0,57.5
user_012490,music,37.4,57.5,55.1
user_012490,mood,65.1,55.1,60.8
user_012491,journal,42.7,0.0,42.9
user_012491,meditation,7.7,42.9,32.2
user_012491,journal,71.1,32.2,53.0
user_012491,meditation,44.5,53.0,52.4
user_012491,mood,14.6,52.4,40.1
user_012491,mood,71.8,40.1,52.5
user_012492,journal,34.7,0.0,31.6
user_012492,meditation,83.1,31.6,54.7
user_012492,music,47.5,54.7,55.7
user_012492,journal,78.7,55.7,71.8
user_012492,community,82.1,71.8,79.5
user_012492,music,38.7,79.5,62.9
user_012492,community,10.6,62.9,43.3
user_012492,mood,64.7,43.3,56.5
user_012493,meditation,84.3,0.0,84.1
user_012493,community,48.7,84.1,70.4
user_012493,mood,67.1,70.4,71.7
user_012493,mood,62.9,71.7,74.5
user_012493,music,26.3,74.5,54.8
user_012494,mood,44.5,0.0,43.4
user_012494,music,52.1,43.4,47.5
user_012494,mood,71.8,47.5,55.7
user_012494,mood,20.1,55.7,42.1
user_012494,music,62.3,42.1,54.6
user_012494,mood,80.2,54.6,65.0
user_012494,meditation,76.7,65.0,71.7
user_012494,meditation,81.2,71.7,79.0
user_012494,mood,41.7,79.0,68.6
user_012495,mood,98.7,0.0,100.0
user_012495,music,25.2,100.0,71.0
user_012495,music,52.8,71.0,68.1
user_012495,community,72.5,68.1,73.0
user_012495,mood,48.5,73.0,66.4
user_012495,community,56.8,66.4,63.4
user_012495,mood,72.3,63.4,68.3
user_012495,music,57.8,68.3,65.8
user_012495,community,25.8,65.8,49.5
user_012496,mood,48.7,0.0,47.4
user_012496,mood,57.4,47.4,51.6
user_012496,meditation,93.7,51.6,69.5
user_012496,mood,85.1,69.5,74.7
user_012496,journal,95.1,74.7,84.7
user_012496,community,81.5,84.7,85.4
user_012496,mood,32.8,85.4,66.5
user_012496,community,22.1,66.5,52.6
user_012497,music,68.7,0.0,71.4
user_012497,journal,88.2,71.4,83.9
user_012497,mood,6.8,83.9,54.1
user_012497,music,49.9,54.1,55.9
user_012497,music,9.5,55.9,40.7
user_012497,mood,5.4,40.7,28.9
user_012498,community,72.0,0.0,73.1
user_012498,journal,73.1,73.1,75.3
user_012498,mood,64.9,75.3,68.6
user_012498,mood,84.3,68.6,78.2
user_012498,music,92.8,78.2,77.6
user_012498,meditation,17.7,77.6,53.9
user_012498,music,34.1,53.9,49.0
user_012499,community,73.8,0.0,72.5
user_012499,community,18.3,72.5,53.5
user_012499,meditation,69.6,53.5,63.4
user_012499,music,21.5,63.4,52.6
user_012499,community,72.8,52.6,63.8
user_012499,journal,61.3,63.8,65.2
user_012500,music,86.3,0.0,86.6
user_012500,journal,81.5,86.6,89.3
user_012500,meditation,33.8,89.3,72.1
user_012500,mood,10.4,72.1,48.0
user_012500,meditation,27.9,48.0,41.0
user_012500,music,80.3,41.0,59.2
user_012500,music,71.8,59.2,62.3
user_012500,journal,65.6,62.3,63.7
user_012501,meditation,85.6,0.0,85.1
user_012501,mood,98.0,85.1,89.9
user_012501,community,41.5,89.9,73.6
user_012501,music,40.7,73.6,57.7
user_012501,journal,38.4,57.7,57.1
user_012501,community,64.9,57.1,63.6
user_012501,meditation,62.0,63.6,67.3
user_012501,journal,1.8,67.3,44.4
user_012502,mood,63.6,0.0,63.5
user_012502,music,3.0,63.5,39.1
user_012502,music,24.8,39.1,34.6
user_012502,community,82.6,34.6,56.7
user_012502,journal,87.1,56.7,72.9
user_012502,meditation,78.2,72.9,81.1
user_012502,music,85.9,81.1,88.0
user_012503,journal,27.2,0.0,28.1
user_012503,mood,5.4,28.1,22.7
user_012503,journal,75.3,22.7,48.1
user_012503,mood,75.6,48.1,59.7
user_012503,journal,83.8,59.7,71.6
user_012503,music,1.1,71.6,50.1
user_012503,meditation,42.2,50.1,53.4
user_012504,mood,72.8,0.0,75.3
user_012504,music,64.8,75.3,68.7
user_012504,community,94.5,68.7,85.8
user_012504,music,58.5,85.8,78.8
user_012504,meditation,83.2,78.8,85.4
user_012504,community,68.0,85.4,81.0
user_012504,meditation,48.0,81.0,66.2
user_012505,community,76.0,0.0,77.7
user_012505,community,93.3,77.7,90.9
user_012505,journal,13.7,90.9,61.1
user_012505,community,4.1,61.1,41.1
user_012505,journal,82.2,41.1,58.6
user_012505,mood,8.7,58.6,37.5
user_012505,journal,77.7,37.5,55.6
user_012506,journal,53.1,0.0,52.0
user_012506,music,96.6,52.0,74.2
user_012506,meditation,64.4,74.2,75.4
user_012506,mood,61.9,75.4,73.7
user_012506,music,64.1,73.7,65.5
user_012506,journal,80.8,65.5,76.9
user_012506,community,74.7,76.9,74.8
user_012506,music,44.0,74.8,69.1
user_012507,meditation,42.3,0.0,39.1
user_012507,meditation,67.6,39.1,55.7
user_012507,journal,58.7,55.7,59.9
user_012507,community,56.6,59.9,55.8
user_012507,meditation,29.9,55.8,48.9
user_012507,mood,85.9,48.9,70.6
user_012507,journal,42.8,70.6,66.1
user_012507,journal,61.7,66.1,66.0
user_012507,journal,20.7,66.0,47.9
user_012508,meditation,54.8,0.0,57.2
user_012508,meditation,86.9,57.2,69.5
user_012508,mood,11.7,69.5,50.7
user_012508,meditation,81.7,50.7,66.3
user_012508,mood,52.3,66.3,60.9
user_012508,journal,24.0,60.9,49.6
user_012508,mood,49.5,49.6,49.6
user_012508,journal,28.2,49.6,43.2
user_012508,meditation,49.2,43.2,55.5
user_012509,community,81.3,0.0,78.1
user_012509,meditation,92.4,78.1,92.8
user_012509,music,94.0,92.8,99.0
user_012509,meditation,49.9,99.0,81.8
user_012509,meditation,47.3,81.8,70.7
user_012509,mood,70.3,70.7,64.6
user_012509,meditation,59.3,64.6,65.8
user_012510,meditation,74.3,0.0,75.6
user_012510,journal,9.1,75.6,53.2
user_012510,music,66.1,53.2,56.4
user_012510,music,3.7,56.4,42.7
user_012511,journal,21.9,0.0,21.2
user_012511,community,12.6,21.2,19.4
user_012511,meditation,67.5,19.4,46.0
user_012511,community,12.2,46.0,34.3
user_012511,meditation,54.9,34.3,47.2
user_012512,community,64.5,0.0,68.7
user_012512,meditation,96.7,68.7,80.4
user_012512,meditation,29.8,80.4,63.9
user_012512,community,76.7,63.9,70.0
user_012512,meditation,11.2,70.0,42.1
user_012512,journal,44.1,42.1,46.5
user_012512,community,85.1,46.5,63.0
user_012512,meditation,61.8,63.0,67.9
user_012513,music,78.6,0.0,76.9
user_012513,community,32.7,76.9,59.3
user_012513,meditation,100.0,59.3,78.6
user_012513,meditation,82.9,78.6,84.6
user_012513,meditation,22.3,84.6,63.1
user_012513,meditation,58.4,63.1,58.6
user_012513,journal,71.1,58.6,66.3
user_012514,meditation,78.5,0.0,80.5
user_012514,meditation,12.0,80.5,60.2
user_012514,journal,58.3,60.2,62.9
user_012514,mood,88.8,62.9,78.4
user_012515,music,60.5,0.0,58.4
user_012515,meditation,74.6,58.4,67.9
user_012515,meditation,47.9,67.9,67.4
user_012515,mood,64.4,67.4,74.6
user_012515,journal,80.7,74.6,82.1
user_012515,community,47.3,82.1,70.7
user_012515,journal,79.9,70.7,76.5
user_012515,journal,78.3,76.5,81.0
user_012516,music,47.1,0.0,48.1
user_012516,meditation,6.0,48.1,38.3
user_012516,journal,51.3,38.3,43.8
user_012516,journal,50.0,43.8,49.9
user_012516,music,96.4,49.9,68.9
user_012517,community,84.3,0.0,83.7
user_012517,community,38.0,83.7,67.3
user_012517,mood,42.8,67.3,59.4
user_012517,community,35.7,59.4,50.9
user_012518,mood,35.9,0.0,35.5
user_012518,journal,58.8,35.5,43.0
user_012518,meditation,31.1,43.0,41.0
user_012518,music,76.8,41.0,56.5
user_012519,journal,4.9,0.0,4.8
user_012519,journal,80.3,4.8,37.3
user_012519,mood,88.9,37.3,57.8
user_012519,journal,54.4,57.8,62.9
user_012519,mood,77.5,62.9,70.4
user_012519,journal,81.7,70.4,79.4
user_012519,music,93.7,79.4,84.5
user_012520,music,47.9,0.0,44.8
user_012520,mood,71.6,44.8,60.3
user_012520,music,95.8,60.3,76.3
user_012520,journal,45.7,76.3,66.5
user_012520,mood,73.3,66.5,68.2
user_012520,meditation,45.1,68.2,55.9
user_012521,community,63.3,0.0,60.6
user_012521,journal,59.5,60.6,61.4
user_012521,mood,49.9,61.4,61.3
user_012521,community,46.7,61.3,62.0
user_012521,community,57.9,62.0,59.9
user_012521,community,74.0,59.9,65.4
user_012521,community,51.1,65.4,63.1
user_012522,meditation,71.4,0.0,71.8
user_012522,mood,60.3,71.8,71.3
user_012522,meditation,62.1,71.3,69.7
user_012522,community,44.0,69.7,62.6
user_012522,mood,71.7,62.6,72.1
user_012523,community,18.5,0.0,17.6
user_012523,meditation,61.9,17.6,38.5
user_012523,journal,64.4,38.5,51.5
user_012523,mood,17.5,51.5,42.1
user_012524,meditation,63.5,0.0,63.6
user_012524,music,50.0,63.6,62.6
user_012524,meditation,48.7,62.6,59.2
user_012524,community,51.7,59.2,57.7
user_012524,mood,47.2,57.7,55.9
user_012525,music,17.4,0.0,12.4
user_012525,community,13.1,12.4,16.1
user_012525,community,29.2,16.1,24.0
user_012525,music,75.0,24.0,50.3
user_012525,journal,85.6,50.3,68.0
user_012525,music,42.2,68.0,57.4
user_012525,meditation,91.0,57.4,74.3
user_012526,meditation,78.9,0.0,82.6
user_012526,community,32.1,82.6,68.8
user_012526,community,46.1,68.8,60.5
user_012526,meditation,95.9,60.5,80.8
user_012527,journal,53.6,0.0,54.6
user_012527,music,96.3,54.6,70.5
user_012527,meditation,98.0,70.5,80.3
user_012527,journal,70.5,80.3,78.3
user_012527,mood,18.7,78.3,60.2
user_012527,music,18.7,60.2,46.1
user_012527,community,98.3,46.1,66.1
user_012527,meditation,44.3,66.1,57.9
user_012527,community,44.7,57.9,56.0
user_012528,community,96.6,0.0,96.8
user_012528,mood,63.9,96.8,90.4
user_012528,music,61.2,90.4,84.0
user_012528,mood,77.9,84.0,81.8
user_012528,community,11.0,81.8,56.4
user_012528,mood,64.8,56.4,62.4
user_012528,mood,41.1,62.4,58.5
user_012528,community,54.4,58.5,60.1
user_012529,meditation,69.2,0.0,72.7
user_012529,journal,66.2,72.7,74.2
user_012529,meditation,26.6,74.2,59.9
user_012529,mood,76.0,59.9,68.0
user_012530,mood,54.5,0.0,55.8
user_012530,journal,73.3,55.8,65.8
user_012530,meditation,47.3,65.8,65.2
user_012530,community,66.5,65.2,67.9
user_012531,journal,97.7,0.0,98.9
user_012531,journal,55.7,98.9,83.9
user_012531,community,47.2,83.9,73.0
user_012531,mood,81.0,73.0,78.1
user_012531,community,41.1,78.1,62.2
user_012532,meditation,92.0,0.0,92.4
user_012532,meditation,99.3,92.4,98.6
user_012532,mood,32.0,98.6,65.8
user_012532,music,20.5,65.8,52.2
user_012532,journal,21.8,52.2,43.0
user_012532,music,18.2,43.0,31.2
user_012532,community,27.4,31.2,34.9
user_012532,community,24.7,34.9,41.1
user_012532,meditation,79.8,41.1,60.1
user_012533,meditation,50.7,0.0,51.3
user_012533,mood,0.8,51.3,37.2
user_012533,community,76.3,37.2,56.8
